0.	0.
0.001	-0.014759016201134942
0.002	-0.029514698345507
0.003	-0.04426371420315087
0.004	-0.059002735195808315
0.005	-0.07372843821806362
0.006	-0.08843750745282686
0.007	-0.10312663617929546
0.008	-0.11779252857153544
0.009000000000000001	-0.13243190148584377
0.01	-0.14704148623506613
0.011	-0.16161803034806987
0.012	-0.17615829931259733
0.013000000000000001	-0.190659078299745
0.014	-0.2051171738683566
0.015	-0.21952941564763612
0.016	-0.23389265799633707
0.017	-0.2482037816369096
0.018000000000000002	-0.2624596952630383
0.019	-0.27665733711903884
0.02	-0.2907936765496304
0.021	-0.3048657155186496
0.022	-0.3188704900953163
0.023	-0.33280507190671965
0.024	-0.34666656955523933
0.025	-0.3604521299996784
0.026000000000000002	-0.3741589398989348
0.027	-0.38778422691710135
0.028	-0.4013252609889421
0.029	-0.4147793555447513
0.03	-0.4281438686936637
0.031	-0.4414162043645542
0.032	-0.45459381340371363
0.033	-0.46767419462856774
0.034	-0.4806548958367628
0.035	-0.4935335147699984
0.036000000000000004	-0.5063077000320747
0.037	-0.5189751519606658
0.038	-0.5315336234524028
0.039	-0.5439809207409245
0.04	-0.5563149041276001
0.041	-0.5685334886647128
0.042	-0.5806346447909451
0.043000000000000003	-0.5926163989190663
0.044	-0.6044768339758024
0.045	-0.616214089893911
0.046	-0.6278263640565568
0.047	-0.6393119116941397
0.048	-0.6506690462337821
0.049	-0.6618961396017506
0.05	-0.6729916224791265
0.051000000000000004	-0.6839539845111089
0.052000000000000005	-0.6947817744703801
0.053	-0.7054736003750166
0.054	-0.7160281295614737
0.055	-0.7264440887132302
0.056	-0.7367202638457169
0.057	-0.7468555002481958
0.058	-0.7568487023833121
0.059000000000000004	-0.7666988337450642
0.06	-0.7764049166759902
0.061	-0.7859660321444002
0.062	-0.7953813194825137
0.063	-0.8046499760864039
0.064	-0.8137712570786728
0.065	-0.8227444749348161
0.066	-0.8315689990742584
0.067	-0.8402442554170602
0.068	-0.8487697259073395
0.069	-0.8571449480044336
0.07	-0.8653695141428996
0.07100000000000001	-0.8734430711624026
0.07200000000000001	-0.8813653197086203
0.073	-0.889136013606249
0.074	-0.8967549592052436
0.075	-0.9042220147014187
0.076	-0.911537089432541
0.077	-0.9187001431510546
0.078	-0.9257111852745762
0.079	-0.9325702741153101
0.08	-0.9392775160895205
0.081	-0.9458330649081919
0.082	-0.9522371207500315
0.083	-0.9584899294179209
0.084	-0.9645917814799592
0.085	-0.9705430113961923
0.08600000000000001	-0.9763439966321482
0.08700000000000001	-0.9819951567602552
0.088	-0.9874969525502365
0.089	-0.9928498850495341
0.09	-0.9980544946548215
0.091	-1.0031113601756307
0.092	-1.008021097891118
0.093	-1.0127843606009663
0.094	-1.0174018366713937
0.095	-1.0218742490772452
0.096	-1.0262023544410908
0.097	-1.0303869420702525
0.098	-1.034428832992666
0.099	-1.0383288789924285
0.1	-1.042087961645902
0.101	-1.045706991359191
0.10200000000000001	-1.0491869064077863
0.10300000000000001	-1.0525286719791733
0.10400000000000001	-1.055733279219131
0.105	-1.0588017442824746
0.106	-1.0617351073889183
0.107	-1.0645344318847565
0.108	-1.0672008033109948
0.109	-1.0697353284785744
0.11	-1.0721391345512703
0.111	-1.0744133681368448
0.112	-1.0765591943870108
0.113	-1.0785777961067091
0.114	-1.080470372873217
0.115	-1.0822381401655385
0.116	-1.0838823285045414
0.117	-1.085404182604243
0.11800000000000001	-1.0868049605346628
0.11900000000000001	-1.0880859328965895
0.12	-1.089248382008639
0.121	-1.0902936011068995
0.122	-1.091222893557486
0.123	-1.0920375720822737
0.124	-1.0927389579980766
0.125	-1.093328380469483
0.126	-1.0938071757755885
0.127	-1.094176686590805
0.128	-1.0944382612799128
0.129	-1.0945932532075209
0.13	-1.094643020062053
0.131	-1.094588923194379
0.132	-1.0944323269712015
0.133	-1.0941745981432338
0.134	-1.0938171052282808
0.135	-1.0933612179092203
0.136	-1.0928083064469458
0.137	-1.0921597411082526
0.138	-1.0914168916086864
0.139	-1.0905811265703222
0.14	-1.0896538129944473
0.14100000000000001	-1.0886363157490933
