0.	0.
0.01	0.06611557832226436
0.02	0.13168707657114365
0.03	0.19618925049539884
0.04	0.2591331192162378
0.05	0.32008075531178837
0.06	0.3786565322098665
0.07	0.4345543332018219
0.08	0.4875406520098424
0.09	0.5374538928312622
0.1	0.5842004624889076
0.11	0.6277484169691897
0.12	0.6681194805197543
0.13	0.705380216245792
0.14	0.7396330209048325
0.15	0.7710074734163039
0.16	0.7996524129086402
0.17	0.8257289776747336
0.18	0.8494047134746212
0.19	0.870848763807567
0.2	0.8902280865901552
0.21	0.9077045983552545
0.22	0.9234331241672773
0.23	0.9375600239752564
0.24	0.9502223694239813
0.25	0.961547555244883
0.26	0.9716532431401239
0.27	0.980647551283958
0.28	0.9886294176561284
0.29	0.9956890794411034
0.3	1.0019086231621899
0.31	1.0073625708678982
0.32	1.0121184765489328
0.33	1.0162375141596367
0.34	1.0197750443333307
0.35000000000000003	1.0227811513274592
0.36	1.0253011451220875
0.37	1.0273760261196934
0.38	1.0290429117287492
0.39	1.0303354254067172
0.4	1.0312840496136682
0.41000000000000003	1.0319164446867937
0.42	1.032257735969669
0.43	1.0323307716820416
0.44	1.03215635404583
0.45	1.031753446128814
0.46	1.0311393567579152
0.47000000000000003	1.0303299057101787
0.48	1.0293395712271614
0.49	1.028181621728443
0.5	1.0268682334301558
0.51	1.025410595409951
0.52	1.0238190035039834
0.53	1.0221029442762575
0.54	1.020271170166999
0.55	1.0183317668048586
0.56	1.016292213357514
0.5700000000000001	1.0141594366961617
0.58	1.0119398600607266
0.59	1.0096394468336187
0.6	1.0072637399597077
0.61	1.0048178974880029
0.62	1.0023067246555433
0.63	0.9997347028854622
0.64	0.9971060160283545
0.65	0.9944245741383397
0.66	0.9916940350419743
0.67	0.9889178239288602
0.68	0.9860991511670316
0.6900000000000001	0.9832410285234686
0.7000000000000001	0.980346283950067
0.71	0.9774175750777511
0.72	0.9744574015458363
0.73	0.9714681162800114
0.74	0.9684519358201595
0.75	0.965410949788504
0.76	0.9623471295790469
0.77	0.959262336340863
0.78	0.9561583283203247
0.79	0.9530367676207101
0.8	0.9498992264317438
0.81	0.9467471927763755
0.8200000000000001	0.9435820758174267
0.8300000000000001	0.9404052107625588
0.84	0.9372178634022987
0.85	0.934021234312528
0.86	0.9308164627498516
0.87	0.9276046302656031
0.88	0.9243867640618423
0.89	0.9211638401105426
0.9	0.9179367860552465
0.91	0.914706483912707
0.92	0.9114737725904763
0.93	0.9082394502349815
0.9400000000000001	0.905004276423357
0.9500000000000001	0.9017689742111299
0.96	0.8985342320468339
0.97	0.8953007055636593
0.98	0.8920690192574021
0.99	0.8888397680591897
1.	0.8856135188107579
1.01	0.882390811649407
1.02	0.8791721613091867
1.03	0.8759580583443186
1.04	0.8727489702803908
1.05	0.8695453426984081
1.06	0.8663476002563777
1.07	0.8631561476527532
1.08	0.8599713705357095
1.09	0.8567936363619149
1.1	0.8536232952081972
1.11	0.8504606805392263
1.12	0.8473061099341068
1.1300000000000001	0.8441598857745566
1.1400000000000001	0.8410222958971527
1.1500000000000001	0.8378936142119277
1.16	0.8347741012894503
1.17	0.8316640049183561
1.18	0.8285635606351602
1.19	0.8254729922280442
1.2	0.8223925122161972
1.21	0.8193223223061774
1.22	0.8162626138266542
1.23	0.8132135681427987
1.24	0.8101753570515084
1.25	0.8071481431585599
1.26	0.8041320802387197
1.27	0.8011273135797681
