0.02 0.497833 0.00138601
0.04 0.821652 0.00132973
0.06 0.987698 0.00105036
0.08 1.07254 0.000798348
0.1 1.11677 0.000620808
0.12 1.14247 0.000544341
0.14 1.15693 0.000446844
0.16 1.16474 0.000393789
0.18 1.16917 0.000343722
0.2 1.17167 0.000291084
0.22 1.17049 0.000265311
0.24 1.16864 0.000245037
0.26 1.1655 0.000237628
0.28 1.1617 0.000212404
0.3 1.1568 0.00020574
0.32 1.15137 0.000178221
0.34 1.14524 0.000162123
0.36 1.13918 0.000154833
0.38 1.13265 0.000143869
0.4 1.12586 0.000134002
0.42 1.11898 0.000123018
0.44 1.11155 0.000117734
0.46 1.1044 0.000104956
0.48 1.09726 0.000100731
0.5 1.08975 9.82678e-05
0.52 1.08218 8.99897e-05
0.54 1.07424 8.63691e-05
0.56 1.06663 7.73943e-05
0.58 1.05884 7.48887e-05
0.6 1.05105 7.04679e-05
0.62 1.04321 6.68392e-05
0.64 1.03547 6.01613e-05
0.66 1.02763 6.02502e-05
0.68 1.01995 5.76179e-05
0.7 1.01217 5.22578e-05
0.72 1.00437 4.91452e-05
0.74 0.996709 4.97639e-05
0.76 0.988908 4.34834e-05
0.78 0.981241 4.1013e-05
0.8 0.973611 3.92492e-05
0.82 0.965911 3.90615e-05
0.84 0.958313 3.63336e-05
0.86 0.950886 3.44647e-05
0.88 0.943421 3.25549e-05
0.9 0.935927 3.11279e-05
0.92 0.928492 2.95442e-05
0.94 0.9212 2.85482e-05
0.96 0.913869 2.58719e-05
0.98 0.906671 2.52072e-05
1 0.899476 2.44647e-05
